ts_code,name,industry
300310.SZ,宜通世纪,通信设备
300307.SZ,慈星股份,纺织机械
002654.SZ,万润科技,互联网
603359.SH,东珠生态,建筑工程
002653.SZ,海思科,化学制药
601339.SH,百隆东方,纺织
300301.SZ,ST长方,半导体
300296.SZ,利亚德,元器件
300304.SZ,云意电气,汽车配件
300306.SZ,远方信息,电器仪表
002672.SZ,东江环保,环境保护
002663.SZ,普邦股份,建筑工程
601388.SH,怡球资源,铝
601515.SH,衢州东峰,广告包装
300326.SZ,ST凯利,医疗保健
601231.SH,环旭电子,元器件
002657.SZ,中科金财,软件服务
300300.SZ,海峡创新,软件服务
002660.SZ,茂硕电源,电气设备
300755.SZ,华致酒行,其他商业
002669.SZ,康达新材,化工原料
002658.SZ,雪迪龙,环境保护
002674.SZ,兴业科技,纺织
002661.SZ,克明食品,食品
002659.SZ,凯文教育,文教休闲
300320.SZ,海达股份,橡胶
300313.SZ,*ST天山,农业综合
300314.SZ,戴维医疗,医疗保健
002670.SZ,国盛证券,证券
603123.SH,翠微股份,多元金融
300327.SZ,中颖电子,半导体
601965.SH,中国汽研,汽车服务
603333.SH,尚纬股份,电气设备
002675.SZ,东诚药业,化学制药
300311.SZ,ST任子行,软件服务
002799.SZ,环球印务,广告包装
002677.SZ,浙江美大,家用电器
002676.SZ,顺威股份,家用电器
603861.SH,白云电器,电气设备
300302.SZ,同有科技,IT设备
300308.SZ,中际旭创,通信设备
601038.SH,一拖股份,农用机械
300317.SZ,珈伟新能,电气设备
300315.SZ,掌趣科技,互联网
300299.SZ,富春股份,互联网
603000.SH,人民网,互联网
603128.SH,华贸物流,仓储物流
002671.SZ,龙泉股份,水泥
002696.SZ,百洋股份,饲料
002685.SZ,华东重机,机床制造
002682.SZ,龙洲股份,仓储物流
603077.SH,和邦生物,化工原料
603168.SH,莎普爱思,化学制药
002692.SZ,远程股份,电气设备
300316.SZ,晶盛机电,专用机械
300319.SZ,麦捷科技,元器件
603366.SH,日出东方,家用电器
300746.SZ,汉嘉数智,建筑工程
002690.SZ,美亚光电,专用机械
002678.SZ,珠江钢琴,文教休闲
002691.SZ,冀凯股份,专用机械
002851.SZ,麦格米特,电气设备
300342.SZ,天银机电,家用电器
300322.SZ,硕贝德,元器件
300339.SZ,润和软件,软件服务
300400.SZ,劲拓股份,专用机械
300333.SZ,兆日科技,IT设备
002679.SZ,福建金森,林业
002689.SZ,ST远智,运输设备
603008.SH,喜临门,家居用品
300334.SZ,津膜科技,专用机械
300397.SZ,天和防务,通信设备
300348.SZ,长亮科技,软件服务
300887.SZ,谱尼测试,电器仪表
300338.SZ,ST开元,文教休闲
002701.SZ,奥瑞金,广告包装
603399.SH,永杉锂业,小金属
300337.SZ,银邦股份,铝
002687.SZ,乔治白,服饰
002694.SZ,顾地科技,塑料
300332.SZ,天壕能源,供气供热
300328.SZ,宜安科技,小金属
300349.SZ,金卡智能,电器仪表
300344.SZ,立方退,
002698.SZ,博实股份,化工机械
300323.SZ,华灿光电,半导体
300335.SZ,迪森股份,供气供热
002752.SZ,昇兴股份,广告包装
603766.SH,隆鑫通用,摩托车
300347.SZ,泰格医药,医疗保健
300341.SZ,麦克奥迪,电气设备
002681.SZ,奋达科技,元器件
002686.SZ,亿利达,专用机械
002683.SZ,广东宏大,化工原料
300346.SZ,南大光电,半导体
300343.SZ,ST联创,化工原料
002693.SZ,*ST双成,生物制药
603126.SH,中材节能,环境保护
300383.SZ,光环新网,软件服务
603993.SH,洛阳钼业,小金属
603288.SH,海天味业,食品
300371.SZ,汇中股份,电器仪表
300389.SZ,艾比森,元器件
002718.SZ,友邦吊顶,其他建材
002715.SZ,登云股份,汽车配件
002716.SZ,湖南白银,小金属
002713.SZ,*ST东易,装修装饰
002723.SZ,小崧股份,家用电器
002792.SZ,通宇通讯,通信设备
002727.SZ,一心堂,医药商业
601608.SH,中信重工,专用机械
601238.SH,广汽集团,汽车整车
300352.SZ,北信源,软件服务
002709.SZ,天赐材料,化工原料
002725.SZ,跃岭股份,汽车配件
002746.SZ,仙坛股份,农业综合
002708.SZ,光洋股份,汽车配件
002695.SZ,煌上煌,食品
300382.SZ,斯莱克,专用机械
603185.SH,弘元绿能,电气设备
002714.SZ,牧原股份,农业综合
002815.SZ,崇达技术,元器件
002703.SZ,浙江世宝,汽车配件
002722.SZ,物产金轮,钢加工
603699.SH,纽威股份,机械基件
601016.SH,节能风电,新型电力
603166.SH,福达股份,汽车配件
001203.SZ,大中矿业,普钢
300507.SZ,苏奥传感,汽车配件
300369.SZ,绿盟科技,软件服务
300354.SZ,东华测试,电器仪表
603308.SH,应流股份,机械基件
300388.SZ,节能国祯,环境保护
603777.SH,来伊份,食品
603989.SH,艾华集团,元器件
002719.SZ,麦趣尔,乳制品
603806.SH,福斯特,塑料
002700.SZ,万憬能源,供气供热
603088.SH,宁波精达,机床制造
603566.SH,普莱柯,农业综合
603009.SH,北特科技,汽车配件
603688.SH,石英股份,矿物制品
002782.SZ,可立克,元器件
601969.SH,海南矿业,普钢
300351.SZ,永贵电器,运输设备
300355.SZ,蒙草生态,环境保护
002721.SZ,金一文化,服饰
600917.SH,重庆燃气,供气供热
300368.SZ,汇金股份,IT设备
300396.SZ,迪瑞医疗,医疗保健
300403.SZ,汉宇集团,家用电器
002697.SZ,红旗连锁,超市连锁
300360.SZ,炬华科技,电器仪表
300357.SZ,我武生物,生物制药
002843.SZ,泰嘉股份,钢加工
002707.SZ,众信旅游,旅游服务
300363.SZ,博腾股份,化学制药
300373.SZ,扬杰科技,半导体
601579.SH,会稽山,红黄酒
002748.SZ,世龙实业,化工原料
002705.SZ,新宝股份,家用电器
300546.SZ,雄帝科技,IT设备
300377.SZ,赢时胜,软件服务
002838.SZ,道恩股份,塑料
603023.SH,威帝股份,汽车配件
603609.SH,禾丰股份,饲料
300385.SZ,雪浪环境,环境保护
300820.SZ,英杰电气,电气设备
300376.SZ,易事特,电气设备
300419.SZ,ST浩丰,软件服务
002728.SZ,特一药业,中成药
002724.SZ,海洋王,元器件
002726.SZ,龙大美食,食品
300380.SZ,安硕信息,软件服务
603005.SH,晶方科技,半导体
300365.SZ,恒华科技,软件服务
300359.SZ,全通教育,文教休闲
300399.SZ,天利科技,互联网
601326.SH,秦港股份,港口
603100.SH,川仪股份,电器仪表
002905.SZ,金逸影视,影视音像
002712.SZ,思美传媒,广告包装
300386.SZ,飞天诚信,IT设备
300405.SZ,科隆股份,化工原料
300387.SZ,富邦科技,农药化肥
300378.SZ,鼎捷数智,软件服务
601865.SH,福莱特,玻璃
002773.SZ,康弘药业,化学制药
300390.SZ,天华新能,电气设备
603099.SH,长白山,旅游景点
603111.SH,康尼机电,运输设备
000333.SZ,美的集团,家用电器
600023.SH,浙能电力,火力发电
603069.SH,海汽集团,公共交通
603158.SH,腾龙股份,汽车配件
002801.SZ,微光股份,电气设备
603117.SH,万林物流,仓储物流
603979.SH,金诚信,铜
300476.SZ,胜宏科技,元器件
300527.SZ,ST应急,专用机械
603309.SH,维力医疗,医疗保健
603997.SH,继峰股份,汽车配件
601595.SH,上海电影,影视音像
002798.SZ,帝欧水华,家居用品
002802.SZ,洪汇新材,化工原料
603389.SH,*ST亚振,家居用品
300435.SZ,中泰股份,供气供热
603611.SH,诺力股份,专用机械
300491.SZ,通合科技,电气设备
603843.SH,*ST正平,建筑工程
300596.SZ,利安隆,化工原料
603010.SH,万盛股份,化工原料
603988.SH,中电电机,电气设备
300521.SZ,爱司凯,专用机械
300579.SZ,数字认证,软件服务
002796.SZ,世嘉科技,通信设备
603889.SH,新澳股份,纺织
002800.SZ,天顺股份,仓储物流
300393.SZ,中来股份,塑料
002739.SZ,万达电影,影视音像
300421.SZ,力星股份,机械基件
300438.SZ,鹏辉能源,电气设备
300430.SZ,诚益通,电器仪表
300475.SZ,香农芯创,元器件
002757.SZ,南兴股份,专用机械
600909.SH,华安证券,证券
603789.SH,*ST星农,农用机械
300411.SZ,金盾股份,专用机械
300536.SZ,农尚环境,建筑工程
300505.SZ,川金诺,农药化肥
300436.SZ,广生堂,化学制药
601211.SH,国泰海通,证券
603818.SH,曲美家居,家居用品
002779.SZ,中坚科技,农用机械
603701.SH,德宏股份,汽车配件
600958.SH,东方证券,证券
601198.SH,东兴证券,证券
603355.SH,莱克电气,家用电器
603788.SH,宁波高发,汽车配件
603828.SH,ST柯利达,装修装饰
601689.SH,拓普集团,汽车配件
601226.SH,华电科工,建筑工程
603227.SH,雪峰科技,化工原料
603030.SH,全筑股份,装修装饰
603899.SH,晨光股份,文教休闲
300501.SZ,海顺新材,广告包装
603860.SH,中公高科,建筑工程
300437.SZ,清水源,化工原料
300409.SZ,道氏技术,电气设备
300467.SZ,迅游科技,互联网
300415.SZ,伊之密,专用机械
300530.SZ,领湃科技,电气设备
300417.SZ,南华仪器,电器仪表
300452.SZ,山河药辅,化学制药
603369.SH,今世缘,白酒
603011.SH,合锻智能,专用机械
603698.SH,航天工程,专用机械
601021.SH,春秋航空,空运
603726.SH,朗迪集团,家用电器
603320.SH,迪贝电气,电气设备
603013.SH,亚普股份,汽车配件
002768.SZ,国恩股份,塑料
603015.SH,弘讯科技,电气设备
603606.SH,东方电缆,电气设备
603959.SH,百利科技,建筑工程
603696.SH,安记食品,食品
002730.SZ,电光科技,专用机械
002761.SZ,浙江建投,建筑工程
002791.SZ,坚朗五金,其他建材
002732.SZ,燕塘乳业,乳制品
603368.SH,柳药集团,医药商业
601828.SH,美凯龙,其他商业
300463.SZ,迈克生物,医疗保健
300523.SZ,辰安科技,软件服务
002742.SZ,*ST三圣,水泥
300455.SZ,航天智装,IT设备
603318.SH,水发燃气,供气供热
300449.SZ,汉邦高科,IT设备
300443.SZ,金雷股份,电气设备
300398.SZ,飞凯材料,化工原料
603116.SH,红蜻蜓,服饰
603866.SH,桃李面包,食品
002786.SZ,银宝山新,专用机械
603730.SH,岱美股份,汽车配件
600959.SH,江苏有线,影视音像
300384.SZ,三联虹普,建筑工程
603188.SH,亚邦股份,染料涂料
603383.SH,顶点软件,软件服务
300406.SZ,九强生物,医疗保健
002771.SZ,真视通,软件服务
300441.SZ,鲍斯股份,机床制造
300511.SZ,雪榕生物,种植业
300513.SZ,恒实科技,软件服务
300448.SZ,浩云科技,软件服务
002767.SZ,先锋电子,电器仪表
002818.SZ,富森美,其他商业
603101.SH,汇嘉时代,百货
603528.SH,多伦科技,软件服务
603883.SH,老百姓,医药商业
002735.SZ,王子新材,塑料
603885.SH,吉祥航空,空运
603909.SH,建发合诚,建筑工程
002780.SZ,三夫户外,服饰
002741.SZ,光华科技,化工原料
603017.SH,中衡设计,建筑工程
603798.SH,康普顿,石油加工
300374.SZ,中铁装配,其他建材
300418.SZ,昆仑万维,互联网
300552.SZ,万集科技,IT设备
300429.SZ,强力新材,化工原料
300440.SZ,运达科技,软件服务
300407.SZ,凯发电气,电气设备
300529.SZ,健帆生物,医疗保健
002729.SZ,好利科技,元器件
603779.SH,威龙股份,红黄酒
002733.SZ,雄韬股份,电气设备
002747.SZ,埃斯顿,机械基件
603998.SH,方盛制药,中成药
603901.SH,永创智能,专用机械
603918.SH,金桥信息,软件服务
603703.SH,盛洋科技,元器件
603567.SH,珍宝岛,中成药
603608.SH,天创时尚,服饰
603031.SH,安孚科技,电气设备
603520.SH,司太立,化学制药
603999.SH,读者传媒,出版业
002755.SZ,奥赛康,化学制药
300466.SZ,赛摩智能,电器仪表
300469.SZ,信息发展,软件服务
601882.SH,海天精工,机床制造
601512.SH,中新集团,园区开发
601985.SH,中国核电,新型电力
601069.SH,西部黄金,黄金
002749.SZ,国光股份,农药化肥
601015.SH,陕西黑猫,焦炭加工
002737.SZ,葵花药业,中成药
603025.SH,大豪科技,纺织机械
300492.SZ,华图山鼎,文教休闲
300479.SZ,神思电子,软件服务
300464.SZ,星徽股份,机械基件
300424.SZ,航新科技,航空
300465.SZ,高伟达,软件服务
603969.SH,银龙股份,其他建材
601811.SH,新华文轩,出版业
603667.SH,五洲新春,机械基件
603660.SH,苏州科达,IT设备
002775.SZ,文科股份,建筑工程
002766.SZ,索菱股份,汽车配件
002763.SZ,汇洁股份,服饰
601968.SH,宝钢包装,广告包装
603868.SH,飞科电器,家用电器
603421.SH,鼎信通讯,通信设备
603515.SH,欧普照明,家用电器
603919.SH,金徽酒,白酒
002762.SZ,*ST金比,服饰
603556.SH,海兴电力,电器仪表
601500.SH,通用股份,汽车配件
603816.SH,顾家家居,家居用品
603569.SH,长久物流,公路
300480.SZ,光力科技,专用机械
300806.SZ,斯迪克,塑料
300486.SZ,东杰智能,专用机械
300490.SZ,华自科技,专用机械
300494.SZ,盛天网络,互联网
300489.SZ,光智科技,专用机械
300478.SZ,杭州高新,塑料
300471.SZ,厚普股份,专用机械
300472.SZ,*ST新元,专用机械
603898.SH,好莱客,家居用品
603612.SH,索通发展,矿物制品
600939.SH,重庆建工,建筑工程
603558.SH,健盛集团,纺织
603090.SH,宏盛股份,专用机械
603160.SH,汇顶科技,半导体
603012.SH,创力集团,专用机械
603021.SH,ST华鹏,家居用品
603887.SH,城地香江,软件服务
603663.SH,三祥新材,小金属
603636.SH,南威软件,软件服务
002788.SZ,鹭燕医药,医药商业
603618.SH,杭电股份,电气设备
603986.SH,兆易创新,半导体
603588.SH,高能环境,环境保护
002760.SZ,凤形股份,机械基件
002819.SZ,东方中科,电器仪表
300496.SZ,中科创达,软件服务
300555.SZ,ST路通,通信设备
300547.SZ,川环科技,汽车配件
300522.SZ,世名科技,染料涂料
300484.SZ,蓝海华腾,电气设备
300432.SZ,富临精工,汽车配件
300535.SZ,达威股份,化工原料
300534.SZ,陇神戎发,中成药
300559.SZ,佳发教育,软件服务
603118.SH,共进股份,通信设备
002793.SZ,罗欣药业,化学制药
002806.SZ,华锋股份,汽车配件
002787.SZ,华源控股,广告包装
002822.SZ,ST中装,装修装饰
002789.SZ,*ST建艺,装修装饰
002811.SZ,郑中设计,装修装饰
603189.SH,网达软件,软件服务
002821.SZ,凯莱英,生物制药
002809.SZ,红墙股份,化工原料
002832.SZ,比音勒芬,服饰
002817.SZ,黄山胶囊,化学制药
300433.SZ,蓝思科技,元器件
300462.SZ,ST华铭,IT设备
300512.SZ,中亚股份,专用机械
300664.SZ,鹏鹞环保,环境保护
002979.SZ,雷赛智能,专用机械
002795.SZ,永和智控,机械基件
603718.SH,海利生物,农业综合
601900.SH,南方传媒,出版业
300500.SZ,启迪设计,建筑工程
002790.SZ,瑞尔特,家居用品
002753.SZ,永东股份,化工原料
603799.SH,华友钴业,小金属
600936.SH,北投科技,软件服务
300517.SZ,海波重科,建筑工程
603690.SH,至纯科技,半导体
002758.SZ,浙农股份,批发业
002759.SZ,天际股份,电气设备
603159.SH,上海亚虹,专用机械
603589.SH,口子窖,白酒
601606.SH,长城军工,专用机械
300519.SZ,新光药业,中成药
300470.SZ,中密控股,机械基件
603317.SH,天味食品,食品
603977.SH,国泰集团,化工原料
300414.SZ,中光防雷,通信设备
300425.SZ,中建环能,环境保护
300460.SZ,ST惠伦,元器件
603900.SH,莱绅通灵,服饰
601366.SH,利群股份,百货
601212.SH,白银有色,铜
300518.SZ,新迅达,互联网
300506.SZ,ST名家汇,建筑工程
300533.SZ,冰川网络,互联网
300453.SZ,三鑫医疗,医疗保健
002797.SZ,第一创业,证券
603060.SH,国检集团,建筑工程
603367.SH,辰欣药业,化学制药
603315.SH,福鞍股份,环境保护
603800.SH,洪田股份,专用机械
603600.SH,永艺股份,家居用品
603936.SH,博敏电子,元器件
603825.SH,ST华扬,互联网
603616.SH,韩建河山,水泥
002923.SZ,润都股份,化学制药
300410.SZ,正业科技,专用机械
603338.SH,浙江鼎力,工程机械
601966.SH,玲珑轮胎,汽车配件
603018.SH,华设集团,建筑工程
300395.SZ,菲利华,玻璃
603222.SH,济民健康,医疗保健
603108.SH,润达医疗,医药商业
002813.SZ,路畅科技,汽车配件
003016.SZ,欣贺股份,服饰
002823.SZ,凯中精密,机械基件
601611.SH,中国核建,建筑工程
300510.SZ,金冠股份,电气设备
300447.SZ,全信股份,电气设备
300420.SZ,五洋自控,机械基件
300516.SZ,久之洋,电器仪表
300364.SZ,中文在线,出版业
301130.SZ,西点药业,化学制药
603377.SH,ST东时,汽车服务
603508.SH,思维列控,IT设备
300520.SZ,科大国创,软件服务
603929.SH,亚翔集成,装修装饰
603022.SH,新通联,广告包装
603131.SH,上海沪工,专用机械
002820.SZ,桂发祥,食品
603085.SH,天成自控,汽车配件
603268.SH,*ST松发,船舶
603020.SH,爱普股份,食品
603198.SH,迎驾贡酒,白酒
300485.SZ,赛升药业,生物制药
601086.SH,国芳集团,百货
300404.SZ,博济医药,医疗保健
603958.SH,哈森股份,服饰
603738.SH,泰晶科技,元器件
603339.SH,四方科技,专用机械
603266.SH,天龙股份,汽车配件
300442.SZ,润泽科技,软件服务
002731.SZ,ST萃华,服饰
002777.SZ,久远银海,软件服务
300528.SZ,幸福蓝海,影视音像
300456.SZ,赛微电子,半导体
002803.SZ,吉宏股份,互联网
603939.SH,益丰药房,医药商业
300461.SZ,田中精机,专用机械
300416.SZ,苏试试验,电器仪表
300468.SZ,四方精创,软件服务
300572.SZ,安车检测,电器仪表
300423.SZ,昇辉科技,电气设备
300537.SZ,广信材料,染料涂料
603306.SH,华懋科技,汽车配件
603169.SH,兰石重装,专用机械
603859.SH,能科科技,软件服务
603878.SH,武进不锈,钢加工
002772.SZ,众兴菌业,种植业
002828.SZ,贝肯能源,石油开采
603033.SH,三维股份,橡胶
603311.SH,金海高科,家用电器
002856.SZ,美芝股份,装修装饰
603028.SH,赛福天,钢加工
603036.SH,如通股份,专用机械
603838.SH,*ST四通,家居用品
300473.SZ,德尔股份,汽车配件
603602.SH,纵横通信,通信设备
300474.SZ,景嘉微,元器件
300482.SZ,万孚生物,医疗保健
300497.SZ,富祥药业,化学制药
603066.SH,音飞储存,仓储物流
603027.SH,千禾味业,食品
603987.SH,康德莱,医疗保健
603678.SH,火炬电子,元器件
601127.SH,赛力斯,汽车整车
300549.SZ,优德精密,专用机械
300600.SZ,国瑞科技,船舶
300586.SZ,美联新材,化工原料
002829.SZ,星网宇达,航空
603258.SH,电魂网络,互联网
603319.SH,美湖股份,汽车配件
603568.SH,伟明环保,环境保护
603444.SH,吉比特,互联网
603029.SH,天鹅股份,农用机械
002812.SZ,恩捷股份,电气设备
